customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
CUST-0172,Male,0,No,No,4,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),18.4,79.12
CUST-0173,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),41.18,2415.58
CUST-0174,Female,0,Yes,No,29,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.45,1867.17
CUST-0175,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),104.83,2009.95
CUST-0176,Male,0,Yes,No,69,No,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),99.45,6849.28
CUST-0177,Male,1,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),45.25,938.58
CUST-0178,Male,0,No,No,71,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,42.94,3207.46
CUST-0179,Male,0,No,No,31,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),41.19,1256.54
CUST-0180,Male,0,No,No,32,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,52.6,1832.52
CUST-0181,Male,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),68.82,1115.41
CUST-0182,Female,0,Yes,No,37,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,62.74,2494.17
CUST-0183,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,40.26,478.5
CUST-0184,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),31.31,1173.49
CUST-0185,Male,0,Yes,No,22,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.28,448.05
CUST-0186,Female,0,No,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),33.7,2016.8
CUST-0187,Male,0,Yes,Yes,1,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),89.95,82.89
CUST-0188,Male,0,Yes,No,64,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,One year,Yes,Mailed check,42.85,2523.65
CUST-0189,Female,0,No,No,66,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),65.8,3918.36
CUST-0190,Male,0,No,Yes,51,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Electronic check,78.31,4032.66
CUST-0191,Male,1,No,No,61,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.46,7242.46
CUST-0192,Male,0,No,No,22,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.66,2361.2
CUST-0193,Male,0,Yes,No,25,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Electronic check,94.06,2370.67
CUST-0194,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,21.59,1581.92
CUST-0195,Female,1,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),76.66,3936.95
CUST-0196,Female,1,Yes,No,5,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,98.23,526.36
CUST-0197,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19.76,678.07
CUST-0198,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,74.07,1577.08
CUST-0199,Male,0,No,Yes,42,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.49,4291.61
CUST-0200,Male,0,Yes,No,14,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.36,940.48
CUST-0201,Female,0,No,Yes,59,Yes,Yes,No,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Electronic check,18.42,994.0
CUST-0202,Male,0,Yes,Yes,11,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,No,Electronic check,19.12,221.45
CUST-0203,Male,1,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.5,2778.95
CUST-0204,Female,0,Yes,No,41,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),33.81,1493.67
CUST-0205,Male,0,No,No,37,Yes,No phone service,No,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,85.77,3089.62
CUST-0206,Female,0,Yes,No,44,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),90.3,3689.37
CUST-0207,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.14,1276.9
CUST-0208,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),108.63,2938.94
CUST-0209,Male,0,No,No,29,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),63.07,1921.83
CUST-0210,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.57,178.1
CUST-0211,Male,0,Yes,No,66,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,95.95,6686.76
CUST-0212,Male,0,Yes,Yes,6,Yes,No,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),98.58,534.99
CUST-0213,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),83.21,4328.49
CUST-0214,Male,1,No,No,13,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,105.05,1419.02
CUST-0215,Male,0,No,Yes,14,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.21,1389.88
CUST-0216,Female,0,No,Yes,20,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),107.98,1967.83
CUST-0217,Male,1,Yes,No,34,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,One year,No,Electronic check,62.26,2108.42
CUST-0218,Female,0,No,No,65,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),94.25,6169.59
CUST-0219,Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,119.97,112.03
CUST-0220,Male,0,No,No,34,Yes,No,DSL,No,No,No,No internet service,No,No internet service,One year,No,Mailed check,91.94,3014.96
CUST-0221,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,29.65,556.61
CUST-0222,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),70.87,680.34
CUST-0223,Female,1,No,No,24,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,77.91,2030.42
CUST-0224,Female,0,No,No,65,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),35.77,2384.77
CUST-0225,Female,1,No,No,24,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),116.21,2730.44
CUST-0226,Male,0,No,No,53,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,35.91,1809.6
CUST-0227,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,36.11,1266.94
CUST-0228,Male,1,No,No,35,Yes,Yes,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,111.35,4273.74
CUST-0229,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,65.45,923.17
CUST-0230,Female,0,No,No,64,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),24.45,1654.2
CUST-0231,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.02,4042.13
CUST-0232,Female,0,Yes,Yes,51,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,79.39,4305.59
CUST-0233,Female,0,No,Yes,2,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,24.58,48.26
CUST-0234,Female,0,Yes,No,40,No,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.2,4525.58
CUST-0235,Female,1,No,No,5,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),73.49,385.45
CUST-0236,Female,0,Yes,No,24,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.1,1650.87
CUST-0237,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),71.05,775.62
CUST-0238,Male,1,Yes,No,7,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),80.29,556.18
CUST-0239,Female,1,Yes,Yes,20,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,44.96,889.42
CUST-0240,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,47.3,3419.87
CUST-0241,Male,0,No,No,24,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,70.16,1557.94
CUST-0242,Female,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),100.28,6212.55
CUST-0243,Male,0,Yes,No,44,Yes,No phone service,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),23.09,944.33
CUST-0244,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Mailed check,79.55,4252.02
CUST-0245,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,100.29,1008.7
CUST-0246,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,34.01,1088.02
CUST-0247,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),19.53,231.15
CUST-0248,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),49.9,1575.92
CUST-0249,Male,1,Yes,No,19,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,77.99,1627.8
CUST-0250,Female,0,No,No,17,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),32.1,563.06
CUST-0251,Male,0,No,No,59,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),61.46,3300.12
CUST-0252,Female,0,No,Yes,62,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),74.34,4244.56
CUST-0253,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Credit card (automatic),79.09,425.58
CUST-0254,Male,0,Yes,No,31,No,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),45.99,1433.53
CUST-0255,Male,0,No,No,42,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,58.8,2630.04
CUST-0256,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Mailed check,97.39,104.34
CUST-0257,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,114.0,7301.31
CUST-0258,Female,1,Yes,Yes,22,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.91,2539.64
CUST-0259,Male,0,Yes,No,30,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,75.56,2291.66
CUST-0260,Male,0,No,Yes,4,No,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.85,231.79
CUST-0261,Female,0,Yes,No,33,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,51.96,1873.07
CUST-0262,Male,1,Yes,No,9,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.75,279.37
CUST-0263,Male,1,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),28.87,26.35
CUST-0264,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),88.21,907.29
CUST-0265,Female,0,No,Yes,49,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),44.5,2218.74
CUST-0266,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),43.98,1423.84
CUST-0267,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,119.82,6792.0
CUST-0268,Male,1,Yes,No,8,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),37.17,288.38
CUST-0269,Male,0,Yes,Yes,20,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.1,723.73
CUST-0270,Female,0,Yes,No,27,Yes,No,No,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),28.07,803.61
CUST-0271,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,77.14,4828.28
CUST-0272,Female,1,Yes,No,6,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.04,471.85
CUST-0273,Female,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),55.25,807.79
CUST-0274,Male,0,Yes,No,3,No,Yes,No,No,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),72.61,225.23
CUST-0275,Female,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.42,269.98
CUST-0276,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.45,3764.01
CUST-0277,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,115.71,1930.56
CUST-0278,Male,0,No,Yes,51,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),102.08,5185.27
CUST-0279,Female,1,No,No,51,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),75.61,3780.83
CUST-0280,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,36.33,1182.91
CUST-0281,Female,1,No,No,37,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,28.18,1030.53
CUST-0282,Female,1,No,No,49,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),23.56,1216.94
CUST-0283,Male,0,No,Yes,62,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),85.99,5079.75
CUST-0284,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),100.37,5607.36
CUST-0285,Male,1,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),69.89,4406.97
CUST-0286,Male,1,No,Yes,6,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,23.58,154.85
CUST-0287,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.62,1928.46
CUST-0288,Male,0,Yes,Yes,13,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),113.45,1362.74
CUST-0289,Female,0,No,Yes,70,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,78.96,5329.03
CUST-0290,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,100.56,431.82
CUST-0291,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,99.62,5091.75
CUST-0292,Male,0,Yes,No,1,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,113.08,115.52
CUST-0293,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Mailed check,96.56,5775.5
CUST-0294,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),94.27,1775.23
CUST-0295,Female,0,No,Yes,20,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),41.88,890.1
CUST-0296,Female,0,Yes,Yes,9,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,24.11,227.53
CUST-0297,Male,0,No,Yes,57,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),70.8,4166.02
CUST-0298,Male,0,Yes,No,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,30.69,1104.72
CUST-0299,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,116.14,427.2
CUST-0300,Male,0,Yes,Yes,64,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.57,3090.85
CUST-0301,Male,1,Yes,No,12,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,105.0,1273.53
CUST-0302,Male,0,Yes,Yes,52,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),57.54,2805.6
CUST-0303,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.97,2043.64
CUST-0304,Female,1,Yes,No,31,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,113.39,3220.32
CUST-0305,Male,0,Yes,No,35,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),55.06,2117.02
CUST-0306,Female,0,No,No,59,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,57.81,3604.24
CUST-0307,Female,0,Yes,No,10,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),28.82,312.52
CUST-0308,Female,0,No,No,62,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,86.39,5029.51
CUST-0309,Female,0,No,No,20,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),47.46,1036.63
CUST-0310,Female,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.73,3680.91
CUST-0311,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),78.32,4236.96
CUST-0312,Female,0,Yes,No,25,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),91.36,2434.6
CUST-0313,Male,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,94.01,6109.46
CUST-0314,Male,0,No,No,33,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),70.47,2290.55
CUST-0315,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,51.76,2443.46
CUST-0316,Male,0,No,No,51,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,103.42,4876.65
CUST-0317,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),49.61,1422.3
CUST-0318,Male,1,No,Yes,37,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,69.77,2672.12
CUST-0319,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),58.93,2550.14
CUST-0320,Female,0,Yes,Yes,20,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,105.22,2128.26
CUST-0321,Male,0,Yes,Yes,41,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,62.06,2618.64
CUST-0322,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,57.38,621.57
CUST-0323,Female,0,No,Yes,63,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),88.36,5190.56
CUST-0324,Female,1,Yes,No,16,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),79.45,1394.48
CUST-0325,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.94,211.89
CUST-0326,Male,0,No,Yes,40,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),69.83,2893.08
CUST-0327,Male,1,No,No,0,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),93.02,0.0
CUST-0328,Female,0,No,No,1,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,119.19,124.36
CUST-0329,Female,0,Yes,No,59,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.17,5047.76
CUST-0330,Male,0,No,No,47,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.77,2481.85
CUST-0331,Male,1,Yes,No,28,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,41.07,1096.98
CUST-0332,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Mailed check,107.03,993.09
CUST-0333,Male,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.09,5635.46
CUST-0334,Female,0,No,No,59,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Mailed check,41.86,2318.86
CUST-0335,Female,0,No,No,20,Yes,Yes,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),38.46,804.84
CUST-0336,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,90.94,2285.54
CUST-0337,Male,0,No,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.13,1771.96
CUST-0338,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.25,345.76
CUST-0339,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,33.53,1791.38
CUST-0340,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),44.93,3313.85
CUST-0341,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,61.61,2968.61
CUST-0342,Male,0,No,No,16,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,92.75,1424.06
CUST-0343,Female,0,Yes,No,59,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3037.9
CUST-0344,Male,1,No,No,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,One year,No,Mailed check,51.52,2175.45
CUST-0345,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,47.06,3048.41
